hemmamal,bortamal,datum,sasong,segrare,id,plats,lag,status,gjorda_mål,insläppta_mål
0,1,1931-08-09,1931_1932,borta,935,hemma,Helsingborg,förlust,0,1
0,1,1931-08-09,1931_1932,borta,935,borta,Hallstahamm,seger,1,0
7,0,1931-08-09,1931_1932,hemma,936,hemma,Eskilstuna,seger,7,0
7,0,1931-08-09,1931_1932,hemma,936,borta,Landskrona,förlust,0,7
6,1,1931-08-12,1931_1932,hemma,937,hemma,Malmö FF,seger,6,1
6,1,1931-08-12,1931_1932,hemma,937,borta,Landskrona,förlust,1,6
2,2,1931-08-14,1931_1932,lika,938,hemma,Gais,lika,2,2
2,2,1931-08-14,1931_1932,lika,938,borta,Örgryte,lika,2,2
2,1,1931-08-14,1931_1932,hemma,939,hemma,AIK,seger,2,1
2,1,1931-08-14,1931_1932,hemma,939,borta,Eskilstuna,förlust,1,2
2,1,1931-08-16,1931_1932,hemma,940,hemma,IFK Malmö,seger,2,1
2,1,1931-08-16,1931_1932,hemma,940,borta,Elfsborg,förlust,1,2
4,0,1931-08-16,1931_1932,hemma,941,hemma,Hallstahamm,seger,4,0
4,0,1931-08-16,1931_1932,hemma,941,borta,Malmö FF,förlust,0,4
5,2,1931-08-16,1931_1932,hemma,942,hemma,IFK Göteborg,seger,5,2
5,2,1931-08-16,1931_1932,hemma,942,borta,Sleipner,förlust,2,5
2,2,1931-08-19,1931_1932,lika,943,hemma,Helsingborg,lika,2,2
2,2,1931-08-19,1931_1932,lika,943,borta,IFK Malmö,lika,2,2
0,1,1931-08-21,1931_1932,borta,944,hemma,Örgryte,förlust,0,1
0,1,1931-08-21,1931_1932,borta,944,borta,IFK Göteborg,seger,1,0
1,2,1931-08-23,1931_1932,borta,945,hemma,IFK Malmö,förlust,1,2
1,2,1931-08-23,1931_1932,borta,945,borta,Malmö FF,seger,2,1
3,5,1931-08-23,1931_1932,borta,946,hemma,Helsingborg,förlust,3,5
3,5,1931-08-23,1931_1932,borta,946,borta,Örgryte,seger,5,3
3,4,1931-08-23,1931_1932,borta,947,hemma,Hallstahamm,förlust,3,4
3,4,1931-08-23,1931_1932,borta,947,borta,Eskilstuna,seger,4,3
2,0,1931-08-23,1931_1932,hemma,948,hemma,Gais,seger,2,0
2,0,1931-08-23,1931_1932,hemma,948,borta,Landskrona,förlust,0,2
1,2,1931-08-23,1931_1932,borta,949,hemma,Elfsborg,förlust,1,2
1,2,1931-08-23,1931_1932,borta,949,borta,AIK,seger,2,1
1,0,1931-08-26,1931_1932,hemma,950,hemma,Landskrona,seger,1,0
1,0,1931-08-26,1931_1932,hemma,950,borta,Helsingborg,förlust,0,1
1,2,1931-08-30,1931_1932,borta,951,hemma,Örgryte,förlust,1,2
1,2,1931-08-30,1931_1932,borta,951,borta,Malmö FF,seger,2,1
3,0,1931-08-30,1931_1932,hemma,952,hemma,Sleipner,seger,3,0
3,0,1931-08-30,1931_1932,hemma,952,borta,Helsingborg,förlust,0,3
1,1,1931-08-30,1931_1932,lika,953,hemma,IFK Malmö,lika,1,1
1,1,1931-08-30,1931_1932,lika,953,borta,AIK,lika,1,1
2,2,1931-08-30,1931_1932,lika,954,hemma,Hallstahamm,lika,2,2
2,2,1931-08-30,1931_1932,lika,954,borta,Landskrona,lika,2,2
1,0,1931-08-30,1931_1932,hemma,955,hemma,Eskilstuna,seger,1,0
1,0,1931-08-30,1931_1932,hemma,955,borta,IFK Göteborg,förlust,0,1
1,1,1931-08-30,1931_1932,lika,956,hemma,Elfsborg,lika,1,1
1,1,1931-08-30,1931_1932,lika,956,borta,Gais,lika,1,1
2,2,1931-09-06,1931_1932,lika,957,hemma,IFK Malmö,lika,2,2
2,2,1931-09-06,1931_1932,lika,957,borta,Gais,lika,2,2
0,0,1931-09-06,1931_1932,lika,958,hemma,Landskrona,lika,0,0
0,0,1931-09-06,1931_1932,lika,958,borta,Sleipner,lika,0,0
4,1,1931-09-06,1931_1932,hemma,959,hemma,IFK Göteborg,seger,4,1
4,1,1931-09-06,1931_1932,hemma,959,borta,Elfsborg,förlust,1,4
2,3,1931-09-06,1931_1932,borta,960,hemma,Eskilstuna,förlust,2,3
2,3,1931-09-06,1931_1932,borta,960,borta,Helsingborg,seger,3,2
7,1,1931-09-06,1931_1932,hemma,961,hemma,AIK,seger,7,1
7,1,1931-09-06,1931_1932,hemma,961,borta,Hallstahamm,förlust,1,7
2,0,1931-09-13,1931_1932,hemma,962,hemma,Sleipner,seger,2,0
2,0,1931-09-13,1931_1932,hemma,962,borta,Örgryte,förlust,0,2
2,3,1931-09-13,1931_1932,borta,963,hemma,Malmö FF,förlust,2,3
2,3,1931-09-13,1931_1932,borta,963,borta,Eskilstuna,seger,3,2
4,2,1931-09-13,1931_1932,hemma,964,hemma,Landskrona,seger,4,2
4,2,1931-09-13,1931_1932,hemma,964,borta,IFK Malmö,förlust,2,4
1,2,1931-09-13,1931_1932,borta,965,hemma,Hallstahamm,förlust,1,2
1,2,1931-09-13,1931_1932,borta,965,borta,Helsingborg,seger,2,1
2,2,1931-09-13,1931_1932,lika,966,hemma,Gais,lika,2,2
2,2,1931-09-13,1931_1932,lika,966,borta,AIK,lika,2,2
2,3,1931-09-13,1931_1932,borta,967,hemma,Elfsborg,förlust,2,3
2,3,1931-09-13,1931_1932,borta,967,borta,IFK Göteborg,seger,3,2
3,2,1931-09-20,1931_1932,hemma,968,hemma,Örgryte,seger,3,2
3,2,1931-09-20,1931_1932,hemma,968,borta,Elfsborg,förlust,2,3
2,2,1931-09-20,1931_1932,lika,969,hemma,Sleipner,lika,2,2
2,2,1931-09-20,1931_1932,lika,969,borta,Gais,lika,2,2
1,5,1931-09-20,1931_1932,borta,970,hemma,IFK Malmö,förlust,1,5
1,5,1931-09-20,1931_1932,borta,970,borta,IFK Göteborg,seger,5,1
1,1,1931-09-20,1931_1932,lika,971,hemma,Landskrona,lika,1,1
1,1,1931-09-20,1931_1932,lika,971,borta,Hallstahamm,lika,1,1
5,2,1931-09-20,1931_1932,hemma,972,hemma,Helsingborg,seger,5,2
5,2,1931-09-20,1931_1932,hemma,972,borta,Malmö FF,förlust,2,5
3,3,1931-09-20,1931_1932,lika,973,hemma,Eskilstuna,lika,3,3
3,3,1931-09-20,1931_1932,lika,973,borta,AIK,lika,3,3
1,1,1931-09-27,1931_1932,lika,974,hemma,Sleipner,lika,1,1
1,1,1931-09-27,1931_1932,lika,974,borta,Hallstahamm,lika,1,1
3,3,1931-10-04,1931_1932,lika,975,hemma,Malmö FF,lika,3,3
3,3,1931-10-04,1931_1932,lika,975,borta,Gais,lika,3,3
0,2,1931-10-04,1931_1932,borta,976,hemma,Hallstahamm,förlust,0,2
0,2,1931-10-04,1931_1932,borta,976,borta,Sleipner,seger,2,0
1,1,1931-10-04,1931_1932,lika,977,hemma,IFK Göteborg,lika,1,1
1,1,1931-10-04,1931_1932,lika,977,borta,Helsingborg,lika,1,1
0,1,1931-10-04,1931_1932,borta,978,hemma,Eskilstuna,förlust,0,1
0,1,1931-10-04,1931_1932,borta,978,borta,IFK Malmö,seger,1,0
2,2,1931-10-04,1931_1932,lika,979,hemma,Elfsborg,lika,2,2
2,2,1931-10-04,1931_1932,lika,979,borta,Landskrona,lika,2,2
1,1,1931-10-04,1931_1932,lika,980,hemma,AIK,lika,1,1
1,1,1931-10-04,1931_1932,lika,980,borta,Örgryte,lika,1,1
3,3,1931-10-11,1931_1932,lika,981,hemma,IFK Malmö,lika,3,3
3,3,1931-10-11,1931_1932,lika,981,borta,Eskilstuna,lika,3,3
4,0,1931-10-11,1931_1932,hemma,982,hemma,Landskrona,seger,4,0
4,0,1931-10-11,1931_1932,hemma,982,borta,Malmö FF,förlust,0,4
5,1,1931-10-11,1931_1932,hemma,983,hemma,Helsingborg,seger,5,1
5,1,1931-10-11,1931_1932,hemma,983,borta,IFK Göteborg,förlust,1,5
2,2,1931-10-11,1931_1932,lika,984,hemma,Hallstahamm,lika,2,2
2,2,1931-10-11,1931_1932,lika,984,borta,Örgryte,lika,2,2
1,1,1931-10-11,1931_1932,lika,985,hemma,Gais,lika,1,1
1,1,1931-10-11,1931_1932,lika,985,borta,Sleipner,lika,1,1
3,1,1931-10-11,1931_1932,hemma,986,hemma,AIK,seger,3,1
3,1,1931-10-11,1931_1932,hemma,986,borta,Elfsborg,förlust,1,3
5,2,1931-10-18,1931_1932,hemma,987,hemma,Örgryte,seger,5,2
5,2,1931-10-18,1931_1932,hemma,987,borta,Landskrona,förlust,2,5
1,1,1931-10-18,1931_1932,lika,988,hemma,Sleipner,lika,1,1
1,1,1931-10-18,1931_1932,lika,988,borta,IFK Göteborg,lika,1,1
2,0,1931-10-18,1931_1932,hemma,989,hemma,Malmö FF,seger,2,0
2,0,1931-10-18,1931_1932,hemma,989,borta,Elfsborg,förlust,0,2
2,0,1931-10-18,1931_1932,hemma,990,hemma,Eskilstuna,seger,2,0
2,0,1931-10-18,1931_1932,hemma,990,borta,Gais,förlust,0,2
3,2,1931-10-18,1931_1932,hemma,991,hemma,AIK,seger,3,2
3,2,1931-10-18,1931_1932,hemma,991,borta,IFK Malmö,förlust,2,3
1,3,1931-10-25,1931_1932,borta,992,hemma,IFK Malmö,förlust,1,3
1,3,1931-10-25,1931_1932,borta,992,borta,Örgryte,seger,3,1
5,0,1931-10-25,1931_1932,hemma,993,hemma,Landskrona,seger,5,0
5,0,1931-10-25,1931_1932,hemma,993,borta,Eskilstuna,förlust,0,5
3,2,1931-10-25,1931_1932,hemma,994,hemma,Helsingborg,seger,3,2
3,2,1931-10-25,1931_1932,hemma,994,borta,Sleipner,förlust,2,3
3,5,1931-10-25,1931_1932,borta,995,hemma,Hallstahamm,förlust,3,5
3,5,1931-10-25,1931_1932,borta,995,borta,Gais,seger,5,3
2,1,1931-10-25,1931_1932,hemma,996,hemma,IFK Göteborg,seger,2,1
2,1,1931-10-25,1931_1932,hemma,996,borta,AIK,förlust,1,2
3,3,1931-10-25,1931_1932,lika,997,hemma,Elfsborg,lika,3,3
3,3,1931-10-25,1931_1932,lika,997,borta,Malmö FF,lika,3,3
4,5,1931-11-01,1931_1932,borta,998,hemma,Malmö FF,förlust,4,5
4,5,1931-11-01,1931_1932,borta,998,borta,Örgryte,seger,5,4
2,1,1931-11-01,1931_1932,hemma,999,hemma,Helsingborg,seger,2,1
2,1,1931-11-01,1931_1932,hemma,999,borta,Eskilstuna,förlust,1,2
2,0,1931-11-01,1931_1932,hemma,1000,hemma,Gais,seger,2,0
2,0,1931-11-01,1931_1932,hemma,1000,borta,Hallstahamm,förlust,0,2
3,0,1931-11-01,1931_1932,hemma,1001,hemma,AIK,seger,3,0
3,0,1931-11-01,1931_1932,hemma,1001,borta,IFK Göteborg,förlust,0,3
1,0,1931-11-08,1931_1932,hemma,1002,hemma,Elfsborg,seger,1,0
1,0,1931-11-08,1931_1932,hemma,1002,borta,Sleipner,förlust,0,1
2,2,1932-04-03,1931_1932,lika,1003,hemma,IFK Göteborg,lika,2,2
2,2,1932-04-03,1931_1932,lika,1003,borta,Landskrona,lika,2,2
2,1,1932-04-03,1931_1932,hemma,1004,hemma,Gais,seger,2,1
2,1,1932-04-03,1931_1932,hemma,1004,borta,Elfsborg,förlust,1,2
4,1,1932-04-10,1931_1932,hemma,1005,hemma,Örgryte,seger,4,1
4,1,1932-04-10,1931_1932,hemma,1005,borta,Sleipner,förlust,1,4
3,5,1932-04-10,1931_1932,borta,1006,hemma,Malmö FF,förlust,3,5
3,5,1932-04-10,1931_1932,borta,1006,borta,Helsingborg,seger,5,3
6,1,1932-04-10,1931_1932,hemma,1007,hemma,IFK Göteborg,seger,6,1
6,1,1932-04-10,1931_1932,hemma,1007,borta,Hallstahamm,förlust,1,6
2,2,1932-04-17,1931_1932,lika,1008,hemma,IFK Malmö,lika,2,2
2,2,1932-04-17,1931_1932,lika,1008,borta,Hallstahamm,lika,2,2
3,5,1932-04-17,1931_1932,borta,1009,hemma,Landskrona,förlust,3,5
3,5,1932-04-17,1931_1932,borta,1009,borta,AIK,seger,5,3
3,0,1932-04-17,1931_1932,hemma,1010,hemma,Gais,seger,3,0
3,0,1932-04-17,1931_1932,hemma,1010,borta,Malmö FF,förlust,0,3
6,0,1932-04-17,1931_1932,hemma,1011,hemma,Eskilstuna,seger,6,0
6,0,1932-04-17,1931_1932,hemma,1011,borta,Sleipner,förlust,0,6
3,3,1932-04-17,1931_1932,lika,1012,hemma,Elfsborg,lika,3,3
3,3,1932-04-17,1931_1932,lika,1012,borta,Örgryte,lika,3,3
3,2,1932-04-24,1931_1932,hemma,1013,hemma,Örgryte,seger,3,2
3,2,1932-04-24,1931_1932,hemma,1013,borta,Eskilstuna,förlust,2,3
2,4,1932-04-24,1931_1932,borta,1014,hemma,Malmö FF,förlust,2,4
2,4,1932-04-24,1931_1932,borta,1014,borta,Sleipner,seger,4,2
0,1,1932-04-24,1931_1932,borta,1015,hemma,Landskrona,förlust,0,1
0,1,1932-04-24,1931_1932,borta,1015,borta,Gais,seger,1,0
1,2,1932-04-24,1931_1932,borta,1016,hemma,Hallstahamm,förlust,1,2
1,2,1932-04-24,1931_1932,borta,1016,borta,Elfsborg,seger,2,1
2,0,1932-04-24,1931_1932,hemma,1017,hemma,AIK,seger,2,0
2,0,1932-04-24,1931_1932,hemma,1017,borta,Helsingborg,förlust,0,2
6,1,1932-05-01,1931_1932,hemma,1018,hemma,IFK Göteborg,seger,6,1
6,1,1932-05-01,1931_1932,hemma,1018,borta,Malmö FF,förlust,1,6
4,0,1932-05-01,1931_1932,hemma,1019,hemma,Sleipner,seger,4,0
4,0,1932-05-01,1931_1932,hemma,1019,borta,Eskilstuna,förlust,0,4
3,0,1932-05-01,1931_1932,hemma,1020,hemma,Elfsborg,seger,3,0
3,0,1932-05-01,1931_1932,hemma,1020,borta,IFK Malmö,förlust,0,3
3,3,1932-05-01,1931_1932,lika,1021,hemma,AIK,lika,3,3
3,3,1932-05-01,1931_1932,lika,1021,borta,Landskrona,lika,3,3
1,3,1932-05-05,1931_1932,borta,1022,hemma,Sleipner,förlust,1,3
1,3,1932-05-05,1931_1932,borta,1022,borta,AIK,seger,3,1
5,0,1932-05-05,1931_1932,hemma,1023,hemma,IFK Malmö,seger,5,0
5,0,1932-05-05,1931_1932,hemma,1023,borta,Landskrona,förlust,0,5
4,2,1932-05-05,1931_1932,hemma,1024,hemma,Gais,seger,4,2
4,2,1932-05-05,1931_1932,hemma,1024,borta,Helsingborg,förlust,2,4
3,3,1932-05-05,1931_1932,lika,1025,hemma,Eskilstuna,lika,3,3
3,3,1932-05-05,1931_1932,lika,1025,borta,Malmö FF,lika,3,3
4,0,1932-05-05,1931_1932,hemma,1026,hemma,Elfsborg,seger,4,0
4,0,1932-05-05,1931_1932,hemma,1026,borta,Hallstahamm,förlust,0,4
6,0,1932-05-08,1931_1932,hemma,1027,hemma,Örgryte,seger,6,0
6,0,1932-05-08,1931_1932,hemma,1027,borta,Hallstahamm,förlust,0,6
3,0,1932-05-08,1931_1932,hemma,1028,hemma,Sleipner,seger,3,0
3,0,1932-05-08,1931_1932,hemma,1028,borta,Malmö FF,förlust,0,3
0,0,1932-05-08,1931_1932,lika,1029,hemma,Landskrona,lika,0,0
0,0,1932-05-08,1931_1932,lika,1029,borta,IFK Göteborg,lika,0,0
1,1,1932-05-08,1931_1932,lika,1030,hemma,Helsingborg,lika,1,1
1,1,1932-05-08,1931_1932,lika,1030,borta,AIK,lika,1,1
4,0,1932-05-08,1931_1932,hemma,1031,hemma,Gais,seger,4,0
4,0,1932-05-08,1931_1932,hemma,1031,borta,IFK Malmö,förlust,0,4
0,0,1932-05-08,1931_1932,lika,1032,hemma,Eskilstuna,lika,0,0
0,0,1932-05-08,1931_1932,lika,1032,borta,Elfsborg,lika,0,0
5,1,1932-05-13,1931_1932,hemma,1033,hemma,Helsingborg,seger,5,1
5,1,1932-05-13,1931_1932,hemma,1033,borta,Landskrona,förlust,1,5
2,0,1932-05-13,1931_1932,hemma,1034,hemma,AIK,seger,2,0
2,0,1932-05-13,1931_1932,hemma,1034,borta,Sleipner,förlust,0,2
3,2,1932-05-13,1931_1932,hemma,1035,hemma,Malmö FF,seger,3,2
3,2,1932-05-13,1931_1932,hemma,1035,borta,IFK Malmö,förlust,2,3
1,4,1932-05-13,1931_1932,borta,1036,hemma,IFK Göteborg,förlust,1,4
1,4,1932-05-13,1931_1932,borta,1036,borta,Örgryte,seger,4,1
2,2,1932-05-16,1931_1932,lika,1037,hemma,Hallstahamm,lika,2,2
2,2,1932-05-16,1931_1932,lika,1037,borta,IFK Malmö,lika,2,2
0,2,1932-05-16,1931_1932,borta,1038,hemma,Landskrona,förlust,0,2
0,2,1932-05-16,1931_1932,borta,1038,borta,Elfsborg,seger,2,0
3,2,1932-05-16,1931_1932,hemma,1039,hemma,Helsingborg,seger,3,2
3,2,1932-05-16,1931_1932,hemma,1039,borta,Gais,förlust,2,3
2,4,1932-05-16,1931_1932,borta,1040,hemma,IFK Göteborg,förlust,2,4
2,4,1932-05-16,1931_1932,borta,1040,borta,Eskilstuna,seger,4,2
0,1,1932-05-20,1931_1932,borta,1041,hemma,Örgryte,förlust,0,1
0,1,1932-05-20,1931_1932,borta,1041,borta,Gais,seger,1,0
2,1,1932-05-22,1931_1932,hemma,1042,hemma,IFK Malmö,seger,2,1
2,1,1932-05-22,1931_1932,hemma,1042,borta,Helsingborg,förlust,1,2
1,1,1932-05-22,1931_1932,lika,1043,hemma,Örgryte,lika,1,1
1,1,1932-05-22,1931_1932,lika,1043,borta,AIK,lika,1,1
3,1,1932-05-22,1931_1932,hemma,1044,hemma,Eskilstuna,seger,3,1
3,1,1932-05-22,1931_1932,hemma,1044,borta,Hallstahamm,förlust,1,3
2,0,1932-05-27,1931_1932,hemma,1045,hemma,Gais,seger,2,0
2,0,1932-05-27,1931_1932,hemma,1045,borta,IFK Göteborg,förlust,0,2
0,4,1932-05-29,1931_1932,borta,1046,hemma,Hallstahamm,förlust,0,4
0,4,1932-05-29,1931_1932,borta,1046,borta,IFK Göteborg,seger,4,0
1,1,1932-05-29,1931_1932,lika,1047,hemma,Elfsborg,lika,1,1
1,1,1932-05-29,1931_1932,lika,1047,borta,Eskilstuna,lika,1,1
3,1,1932-05-29,1931_1932,hemma,1048,hemma,Örgryte,seger,3,1
3,1,1932-05-29,1931_1932,hemma,1048,borta,Helsingborg,förlust,1,3
0,5,1932-05-29,1931_1932,borta,1049,hemma,IFK Malmö,förlust,0,5
0,5,1932-05-29,1931_1932,borta,1049,borta,Sleipner,seger,5,0
5,5,1932-05-29,1931_1932,lika,1050,hemma,AIK,lika,5,5
5,5,1932-05-29,1931_1932,lika,1050,borta,Malmö FF,lika,5,5
1,1,1932-06-05,1931_1932,lika,1051,hemma,Sleipner,lika,1,1
1,1,1932-06-05,1931_1932,lika,1051,borta,Landskrona,lika,1,1
3,2,1932-06-05,1931_1932,hemma,1052,hemma,Malmö FF,seger,3,2
3,2,1932-06-05,1931_1932,hemma,1052,borta,Hallstahamm,förlust,2,3
1,3,1932-06-05,1931_1932,borta,1053,hemma,Helsingborg,förlust,1,3
1,3,1932-06-05,1931_1932,borta,1053,borta,Elfsborg,seger,3,1
1,0,1932-06-05,1931_1932,hemma,1054,hemma,IFK Göteborg,seger,1,0
1,0,1932-06-05,1931_1932,hemma,1054,borta,IFK Malmö,förlust,0,1
1,5,1932-06-05,1931_1932,borta,1055,hemma,Eskilstuna,förlust,1,5
1,5,1932-06-05,1931_1932,borta,1055,borta,Örgryte,seger,5,1
1,1,1932-06-05,1931_1932,lika,1056,hemma,AIK,lika,1,1
1,1,1932-06-05,1931_1932,lika,1056,borta,Gais,lika,1,1
2,6,1932-07-31,1932_1933,borta,1057,hemma,Sleipner,förlust,2,6
2,6,1932-07-31,1932_1933,borta,1057,borta,Gais,seger,6,2
2,0,1932-07-31,1932_1933,hemma,1058,hemma,Sandvikens IF,seger,2,0
2,0,1932-07-31,1932_1933,hemma,1058,borta,Malmö FF,förlust,0,2
1,2,1932-07-31,1932_1933,borta,1059,hemma,Landskrona,förlust,1,2
1,2,1932-07-31,1932_1933,borta,1059,borta,Örgryte,seger,2,1
3,7,1932-07-31,1932_1933,borta,1060,hemma,Halmia,förlust,3,7
3,7,1932-07-31,1932_1933,borta,1060,borta,AIK,seger,7,3
4,0,1932-07-31,1932_1933,hemma,1061,hemma,IFK Göteborg,seger,4,0
4,0,1932-07-31,1932_1933,hemma,1061,borta,Eskilstuna,förlust,0,4
2,4,1932-07-31,1932_1933,borta,1062,hemma,Elfsborg,förlust,2,4
2,4,1932-07-31,1932_1933,borta,1062,borta,Helsingborg,seger,4,2
0,2,1932-08-05,1932_1933,borta,1063,hemma,Örgryte,förlust,0,2
0,2,1932-08-05,1932_1933,borta,1063,borta,Gais,seger,2,0
2,1,1932-08-07,1932_1933,hemma,1064,hemma,Malmö FF,seger,2,1
2,1,1932-08-07,1932_1933,hemma,1064,borta,AIK,förlust,1,2
0,3,1932-08-07,1932_1933,borta,1065,hemma,Landskrona,förlust,0,3
0,3,1932-08-07,1932_1933,borta,1065,borta,Sleipner,seger,3,0
2,0,1932-08-07,1932_1933,hemma,1066,hemma,Gais,seger,2,0
2,0,1932-08-07,1932_1933,hemma,1066,borta,Halmia,förlust,0,2
3,1,1932-08-07,1932_1933,hemma,1067,hemma,Eskilstuna,seger,3,1
3,1,1932-08-07,1932_1933,hemma,1067,borta,IFK Göteborg,förlust,1,3
2,0,1932-08-07,1932_1933,hemma,1068,hemma,Elfsborg,seger,2,0
2,0,1932-08-07,1932_1933,hemma,1068,borta,Sandvikens IF,förlust,0,2
4,2,1932-08-10,1932_1933,hemma,1069,hemma,Malmö FF,seger,4,2
4,2,1932-08-10,1932_1933,hemma,1069,borta,Helsingborg,förlust,2,4
3,6,1932-08-12,1932_1933,borta,1070,hemma,IFK Göteborg,förlust,3,6
3,6,1932-08-12,1932_1933,borta,1070,borta,Örgryte,seger,6,3
3,5,1932-08-14,1932_1933,borta,1071,hemma,Örgryte,förlust,3,5
3,5,1932-08-14,1932_1933,borta,1071,borta,Elfsborg,seger,5,3
4,5,1932-08-14,1932_1933,borta,1072,hemma,Sleipner,förlust,4,5
4,5,1932-08-14,1932_1933,borta,1072,borta,Sandvikens IF,seger,5,4
2,2,1932-08-14,1932_1933,lika,1073,hemma,Malmö FF,lika,2,2
2,2,1932-08-14,1932_1933,lika,1073,borta,Halmia,lika,2,2
3,0,1932-08-14,1932_1933,hemma,1074,hemma,Helsingborg,seger,3,0
3,0,1932-08-14,1932_1933,hemma,1074,borta,Landskrona,förlust,0,3
2,3,1932-08-14,1932_1933,borta,1075,hemma,AIK,förlust,2,3
2,3,1932-08-14,1932_1933,borta,1075,borta,Eskilstuna,seger,3,2
2,2,1932-08-19,1932_1933,lika,1076,hemma,Gais,lika,2,2
2,2,1932-08-19,1932_1933,lika,1076,borta,IFK Göteborg,lika,2,2
1,1,1932-08-21,1932_1933,lika,1077,hemma,Sandvikens IF,lika,1,1
1,1,1932-08-21,1932_1933,lika,1077,borta,Sleipner,lika,1,1
2,2,1932-08-21,1932_1933,lika,1078,hemma,Helsingborg,lika,2,2
2,2,1932-08-21,1932_1933,lika,1078,borta,Örgryte,lika,2,2
1,4,1932-08-21,1932_1933,borta,1079,hemma,Halmia,förlust,1,4
1,4,1932-08-21,1932_1933,borta,1079,borta,Gais,seger,4,1
5,1,1932-08-21,1932_1933,hemma,1080,hemma,IFK Göteborg,seger,5,1
5,1,1932-08-21,1932_1933,hemma,1080,borta,Landskrona,förlust,1,5
3,2,1932-08-21,1932_1933,hemma,1081,hemma,Eskilstuna,seger,3,2
3,2,1932-08-21,1932_1933,hemma,1081,borta,Malmö FF,förlust,2,3
4,0,1932-08-21,1932_1933,hemma,1082,hemma,AIK,seger,4,0
4,0,1932-08-21,1932_1933,hemma,1082,borta,Elfsborg,förlust,0,4
2,0,1932-08-28,1932_1933,hemma,1083,hemma,Sleipner,seger,2,0
2,0,1932-08-28,1932_1933,hemma,1083,borta,Örgryte,förlust,0,2
0,5,1932-08-28,1932_1933,borta,1084,hemma,Malmö FF,förlust,0,5
0,5,1932-08-28,1932_1933,borta,1084,borta,IFK Göteborg,seger,5,0
4,2,1932-08-28,1932_1933,hemma,1085,hemma,Landskrona,seger,4,2
4,2,1932-08-28,1932_1933,hemma,1085,borta,AIK,förlust,2,4
1,3,1932-08-28,1932_1933,borta,1086,hemma,Gais,förlust,1,3
1,3,1932-08-28,1932_1933,borta,1086,borta,Sandvikens IF,seger,3,1
3,3,1932-08-28,1932_1933,lika,1087,hemma,Eskilstuna,lika,3,3
3,3,1932-08-28,1932_1933,lika,1087,borta,Helsingborg,lika,3,3
4,0,1932-08-28,1932_1933,hemma,1088,hemma,Elfsborg,seger,4,0
4,0,1932-08-28,1932_1933,hemma,1088,borta,Halmia,förlust,0,4
3,2,1932-09-04,1932_1933,hemma,1089,hemma,Örgryte,seger,3,2
3,2,1932-09-04,1932_1933,hemma,1089,borta,Landskrona,förlust,2,3
1,1,1932-09-04,1932_1933,lika,1090,hemma,Sleipner,lika,1,1
1,1,1932-09-04,1932_1933,lika,1090,borta,Elfsborg,lika,1,1
2,2,1932-09-04,1932_1933,lika,1091,hemma,Sandvikens IF,lika,2,2
2,2,1932-09-04,1932_1933,lika,1091,borta,IFK Göteborg,lika,2,2
0,4,1932-09-04,1932_1933,borta,1092,hemma,Malmö FF,förlust,0,4
0,4,1932-09-04,1932_1933,borta,1092,borta,Gais,seger,4,0
6,1,1932-09-04,1932_1933,hemma,1093,hemma,Helsingborg,seger,6,1
6,1,1932-09-04,1932_1933,hemma,1093,borta,Halmia,förlust,1,6
5,3,1932-09-04,1932_1933,hemma,1094,hemma,Eskilstuna,seger,5,3
5,3,1932-09-04,1932_1933,hemma,1094,borta,AIK,förlust,3,5
0,2,1932-09-11,1932_1933,borta,1095,hemma,Sandvikens IF,förlust,0,2
0,2,1932-09-11,1932_1933,borta,1095,borta,AIK,seger,2,0
2,5,1932-09-11,1932_1933,borta,1096,hemma,Landskrona,förlust,2,5
2,5,1932-09-11,1932_1933,borta,1096,borta,Gais,seger,5,2
4,2,1932-09-11,1932_1933,hemma,1097,hemma,Helsingborg,seger,4,2
4,2,1932-09-11,1932_1933,hemma,1097,borta,Sleipner,förlust,2,4
2,5,1932-09-11,1932_1933,borta,1098,hemma,Halmia,förlust,2,5
2,5,1932-09-11,1932_1933,borta,1098,borta,Eskilstuna,seger,5,2
7,2,1932-09-11,1932_1933,hemma,1099,hemma,IFK Göteborg,seger,7,2
7,2,1932-09-11,1932_1933,hemma,1099,borta,Malmö FF,förlust,2,7
2,1,1932-09-11,1932_1933,hemma,1100,hemma,Elfsborg,seger,2,1
2,1,1932-09-11,1932_1933,hemma,1100,borta,Örgryte,förlust,1,2
3,2,1932-09-18,1932_1933,hemma,1101,hemma,Sandvikens IF,seger,3,2
3,2,1932-09-18,1932_1933,hemma,1101,borta,Örgryte,förlust,2,3
3,2,1932-09-18,1932_1933,hemma,1102,hemma,Malmö FF,seger,3,2
3,2,1932-09-18,1932_1933,hemma,1102,borta,Landskrona,förlust,2,3
1,2,1932-09-18,1932_1933,borta,1103,hemma,Helsingborg,förlust,1,2
1,2,1932-09-18,1932_1933,borta,1103,borta,Eskilstuna,seger,2,1
3,0,1932-09-18,1932_1933,hemma,1104,hemma,Halmia,seger,3,0
3,0,1932-09-18,1932_1933,hemma,1104,borta,Sleipner,förlust,0,3
5,3,1932-09-18,1932_1933,hemma,1105,hemma,Gais,seger,5,3
5,3,1932-09-18,1932_1933,hemma,1105,borta,Elfsborg,förlust,3,5
6,1,1932-09-18,1932_1933,hemma,1106,hemma,AIK,seger,6,1
